,support,itemsets
283,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
284,0.2120468155307016,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
285,0.2120468155307016,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
286,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
287,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
288,0.20865274522575486,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
289,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
290,0.20865274522575486,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
291,0.2086119198858375,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
292,0.2086119198858375,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
293,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
294,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
295,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
296,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro'})"
297,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
298,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
299,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})"
300,0.19382943544121986,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
301,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
302,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro'})"
303,0.1917065177655178,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'ACIMA VELOCIDADE PERMITIDA_False'})"
304,0.19171022916005576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
305,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
306,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
307,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
308,0.21217300294499156,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
309,0.21217300294499156,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
310,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
311,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
312,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
313,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
314,0.21217300294499156,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
315,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
316,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
317,0.21212289911872936,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
318,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
319,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
320,0.2120468155307016,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
321,0.21208764087061893,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
322,0.2120468155307016,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
323,0.2120468155307016,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
324,0.2120468155307016,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
325,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
326,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
327,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
328,0.20865274522575486,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
329,0.2086991376574791,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
330,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
331,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
332,0.20865645662029278,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
333,0.20865274522575486,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
334,0.20865274522575486,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
335,0.2086119198858375,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
336,0.20865274522575486,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
337,0.2086119198858375,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0'})"
338,0.2086119198858375,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
339,0.2086119198858375,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
340,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
341,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
342,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
343,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
344,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
345,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
346,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})"
347,0.19383500253302677,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
348,0.19383500253302677,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
349,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
350,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
351,0.19382943544121986,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
352,0.19382943544121986,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
353,0.19382943544121986,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
354,0.19382943544121986,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
355,0.19382943544121986,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
356,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})"
357,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})"
358,0.19171022916005576,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730'})"
359,0.1917065177655178,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'ACIMA VELOCIDADE PERMITIDA_False'})"
360,0.19171022916005576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
361,0.19171022916005576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
362,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
363,0.19171022916005576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
364,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
365,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
366,0.19171022916005576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
367,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
368,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
369,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
370,0.1917065177655178,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
371,0.2789335678934681,"frozenset({'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
372,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
373,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
374,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária'})"
375,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
376,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
377,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
378,0.27869603864303993,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
379,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
380,0.27869603864303993,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
381,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
382,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
383,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
384,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
385,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
386,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
387,0.272872860613011,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
388,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
389,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
390,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
391,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária'})"
392,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
393,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
394,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
395,0.24095672328399034,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
396,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
397,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária'})"
398,0.2382696736385213,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária'})"
399,0.23828080782213512,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
400,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
401,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
402,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
403,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
404,0.11993000309901444,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
405,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
406,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
407,0.11993000309901444,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
408,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
409,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
410,0.11991330182359371,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
411,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
